Date,Title,Link,Source
2024-11-22 12:39:00,Procter & Gamble doubles down on Chinas TikTok to reverse sales slump,https://finance.yahoo.com/news/procter-gamble-doubles-down-china-173925825.html,Reuters
2024-11-07 07:47:00,"Exclusive-Unilever, Procter & Gamble face risk from Trump's threatened Mexico tariffs",https://finance.yahoo.com/news/exclusive-unilever-procter-gamble-face-124743626.html,Reuters
2024-10-18 07:01:00,P&G posts surprise sales drop on slowing demand for personal care products,https://finance.yahoo.com/news/p-g-misses-quarterly-sales-110120860.html,Reuters
2024-10-16 06:02:00,Procter & Gamble set to report tepid revenue growth,https://finance.yahoo.com/news/procter-gamble-set-report-tepid-100236210.html,Reuters
2024-10-08 14:29:00,"Bid by P&G founders' descendants to oust CEO, board committee fails",https://finance.yahoo.com/news/bid-p-g-founders-descendants-182954320.html,Reuters
2024-12-05 06:07:00,"Exclusive-As tariffs loom, Gillette-razor maker P&G sourcing more steel from India",https://finance.yahoo.com/news/exclusive-tariffs-loom-gillette-razor-110718122.html,Reuters
2024-12-16 06:09:00,"Exclusive-Procter & Gamble to disclose more details about wood-pulp audits, investors say",https://finance.yahoo.com/news/exclusive-procter-gamble-disclose-more-110942240.html,Reuters
2025-01-17 11:44:00,"Procter & Gamble accused of 'greenwashing' in Charmin toilet paper, lawsuit says",https://finance.yahoo.com/news/procter-gamble-accused-greenwashing-charmin-164406320.html,Reuters
2025-01-22 07:04:00,Procter & Gamble tops quarterly results estimates on improving US demand,https://ca.finance.yahoo.com/news/procter-gamble-beats-quarterly-sales-120430263.html,Reuters
2025-01-22 07:04:00,"P&G beats targets for sales, profit on improving US demand for homecare products",https://finance.yahoo.com/news/procter-gamble-beats-quarterly-sales-120430464.html,Reuters
2025-01-22 12:25:00,P&G Stopped Hiking Prices and Sales Still Grew Last Quarter,https://finance.yahoo.com/news/p-g-stopped-hiking-prices-144230120.html,Bloomberg
2025-01-22 13:30:00,Tide detergent maker P&G eyes new price hikes to offset looming tariffs,https://finance.yahoo.com/news/tide-detergent-maker-p-g-183000571.html,Reuters
2025-01-22 17:15:00,P&G Sales Jump Without Price Hikes,https://finance.yahoo.com/video/p-g-sales-jump-without-221519411.html,Bloomberg
