Date,Title,Link,Source
2024-11-25 21:38:00,"Google, Meta urge Australia to delay bill on social media ban for children",https://finance.yahoo.com/news/google-meta-urge-australia-delay-023851453.html,Reuters
2024-11-25 14:57:00,Meta faces April trial in FTC case seeking to unwind Instagram merger,https://finance.yahoo.com/news/meta-faces-april-trial-ftc-195700208.html,Reuters
2024-11-22 12:31:00,Meta Must Face Investor Suit After Supreme Court Drops Case,https://finance.yahoo.com/news/meta-must-face-investor-suit-153824508.html,Bloomberg
2024-11-22 10:08:00,US Supreme Court tosses case involving securities fraud suit against Facebook,https://finance.yahoo.com/news/us-supreme-court-tosses-case-150819846.html,Reuters
2024-11-20 09:03:00,"Numenta, backed by Gates Foundation, releases open-source AI model",https://finance.yahoo.com/news/numenta-backed-gates-foundation-releases-140309367.html,Reuters
2024-11-19 07:00:00,Instagram Will Let Users Reset Their Content Recommendations,https://finance.yahoo.com/news/instagram-let-users-reset-content-120000732.html,Bloomberg
2024-11-19 04:05:00,"Meta disagrees with India antitrust ruling on WhatsApp, to mount legal challenge",https://finance.yahoo.com/news/meta-appeal-indian-order-curbs-090531940.html,Reuters
2024-11-19 02:38:00,Taiwanese Banks Curtail Facebook Ads Over Scam Concerns,https://finance.yahoo.com/news/taiwanese-banks-curtail-facebook-advertising-060353945.html,Bloomberg
2024-11-18 09:27:00,Meta Loses German Court Fight Over Global Data Leak in 2021,https://finance.yahoo.com/news/meta-loses-german-court-fight-142728757.html,Bloomberg
2024-11-18 09:06:00,"Facebook users affected by data breach eligible for compensation, German court says",https://finance.yahoo.com/news/facebook-users-affected-data-breach-140639177.html,Reuters
2024-11-27 21:04:00,Trump Has Dinner With Mark Zuckerberg at Mar-a-Lago,https://finance.yahoo.com/news/trump-dinner-mark-zuckerberg-mar-020432960.html,Bloomberg
2024-11-28 18:15:00,"TikTok, Meta Brace for Australian Social Media Ban Fallout",https://finance.yahoo.com/news/tiktok-meta-brace-australian-social-231537848.html,Bloomberg
2024-11-29 01:50:00,Australian social media ban started with call to act by politician's wife,https://finance.yahoo.com/news/australian-social-media-ban-started-065010311.html,Reuters
2024-11-29 07:52:00,Meta faces trial in October on unfair competition case lodged by Spanish media,https://finance.yahoo.com/news/meta-faces-trial-october-unfair-125217806.html,Reuters
2024-12-01 13:07:00,Meta tightens ad rules to curb financial scams aimed at Australians,https://finance.yahoo.com/news/meta-tightens-ad-rules-curb-180730477.html,Reuters
2024-12-03 08:06:00,Meta says gen AI had muted impact on global elections this year,https://finance.yahoo.com/news/meta-says-gen-ai-had-130652149.html,Reuters
2024-12-03 17:31:00,Meta seeks new nuclear reactors to run US data centers,https://finance.yahoo.com/news/meta-seeks-nuclear-reactors-run-205522683.html,Bloomberg
2024-12-04 15:21:00,Meta to invest $10 billion for Louisiana data center,https://finance.yahoo.com/news/meta-invest-10-billion-louisiana-202105386.html,Reuters
2024-12-05 03:17:00,Turkish antitrust authority ends Meta probe over Threads data-sharing,https://finance.yahoo.com/news/turkish-antitrust-authority-ends-meta-081704249.html,Reuters
2024-12-05 07:03:00,Meta buys credits from four big US solar projects,https://finance.yahoo.com/news/meta-buys-credits-four-big-120324293.html,Reuters
2024-12-05 10:08:00,"TikTok Ruling in Focus for Meta, Alphabet, Oracle Investors",https://finance.yahoo.com/news/traders-game-tiktok-scenarios-meta-102951752.html,Bloomberg
2024-12-05 13:33:00,Meta partners with James Cameron's tech venture to boost mixed reality content,https://finance.yahoo.com/m/73dc640b-2136-3443-b20a-70fe4e564dd2/meta-partners-with-james.html,Reuters
2024-12-06 13:22:00,TikTok advertisers stay put after US appeals court upholds law forcing sale,https://ca.finance.yahoo.com/news/meta-shares-hit-record-high-182213775.html,Reuters
2024-12-09 09:03:00,Trump Is on Collision Course With EU Over Big Tech Crackdown,https://finance.yahoo.com/m/1f3de1b0-7e88-3068-9c0d-c214e18e2f0c/trump-is-on-collision-course.html,Bloomberg
2024-12-09 11:35:00,Covert Facebook Network Found Targeting Romanian Voters,https://finance.yahoo.com/m/81dbe806-a746-31c0-98ea-e0d6227330b4/covert-facebook-network-found.html,Bloomberg
2024-12-09 12:00:00,Europe on Collision Course With Trump on Big Tech Crackdown,https://finance.yahoo.com/news/europe-collision-course-trump-big-050000780.html,Bloomberg
2024-12-09 12:44:00,Italy wraps up probe into two Meta execs on alleged $938 million VAT evasion by Facebook owner,https://finance.yahoo.com/news/italy-wraps-probe-two-meta-174404171.html,Reuters
2024-12-10 02:14:00,Exclusive-Meta contractor dismissed threats to moderators by Ethiopia rebels: court documents,https://finance.yahoo.com/m/e9bbb357-af59-3d62-9d66-98d936b36e92/exclusive-meta-contractor.html,Reuters
2024-12-11 13:18:00,Meta's Instagram says services back up after outages,https://finance.yahoo.com/news/facebook-instagram-down-thousands-users-181823586.html,Reuters
2024-12-11 17:23:00,Australia plans new rules forcing Big Tech to continue paying news outlets,https://finance.yahoo.com/news/australia-plans-rules-forcing-big-222345244.html,Reuters
2024-12-12 07:27:00,Meta donates $1 million to Trump's inaugural fund,https://finance.yahoo.com/m/cc99e3ed-5be7-3014-a32a-6374eae11431/meta-donates-%241-million-to.html,Reuters
2024-12-12 11:00:00,"Google Unveils Mixed-Reality Headset With Samsung, Taking on Apple and Meta",https://finance.yahoo.com/news/google-unveils-mixed-reality-headset-160000685.html,Bloomberg
