Date,Title,Link,Source
2024-11-01 17:53:00,Another US oil refinery to vanish with Lyondell Houston plant closing,https://finance.yahoo.com/news/another-us-oil-refinery-vanish-215314161.html,Reuters
2024-10-24 06:36:00,Valero Energy quarterly profit plunges on weak refining margins,https://finance.yahoo.com/news/valero-energy-reports-lower-quarterly-103610138.html,Reuters
2024-10-23 12:09:00,Latin American Oil Finds New Buyers as Canadian Pipeline Shifts Flows,https://finance.yahoo.com/news/latin-american-oil-finds-buyers-160942537.html,Bloomberg
2024-08-20 06:05:00,US West Coast refiners still waiting for TMX margin boost,https://finance.yahoo.com/news/us-west-coast-refiners-still-100524214.html,Reuters
2024-07-31 09:34:00,JetBlue to buy sustainable jet fuel for use at New York airport,https://finance.yahoo.com/news/jetblue-buy-sustainable-jet-fuel-133440788.html,Reuters
2024-07-25 11:14:00,Valero plans to run refineries at 92% of combined capacity in Q3 2024,https://finance.yahoo.com/news/valero-plans-run-refineries-92-151437795.html,Reuters
2024-07-25 07:21:00,"Valero Energy beats estimates, but second-quarter profit falls on weak margins",https://finance.yahoo.com/news/valero-energy-reports-lower-quarterly-112139398.html,Reuters
2024-06-13 12:36:00,Oil and Corn Foes Unite to Battle Biden Policy Promoting EVs,https://finance.yahoo.com/news/longtime-oil-corn-foes-unite-090000642.html,Bloomberg
2024-05-10 04:36:00,"PGA Tour Arm Elects Chair as Rory McIlroy, Tiger Woods Get Deal Roles",https://finance.yahoo.com/news/pga-tour-enterprises-taps-valero-012831377.html,Bloomberg
2025-01-24 16:31:00,Trump administration asks Supreme Court to pause cases as it reconsiders policy,https://finance.yahoo.com/m/b96fada5-7293-3690-94da-70075f9d121d/trump-administration-asks.html,Reuters
2025-01-29 06:13:00,"Wall Street braces for oil refiners' lower Q4 earnings, tariff plans",https://finance.yahoo.com/news/wall-street-braces-oil-refiners-111306323.html,Reuters
2025-01-30 06:37:00,Valero Energy Q4 profit slips but still beats estimates,https://finance.yahoo.com/news/valero-energy-beats-quarterly-profit-113749769.html,Reuters
2025-01-30 17:04:00,Oil Prices Get Short-Lived Jolt From Latest Trump Tariff Threat,https://finance.yahoo.com/news/oil-edges-higher-traders-limbo-232813942.html,Bloomberg
2025-01-31 17:44:00,Factbox-US imports of Canadian and Mexican crude oil by company,https://finance.yahoo.com/news/factbox-us-imports-canadian-mexican-224451120.html,Reuters
2025-02-01 21:57:00,"Tariffs Seen Disrupting Oil Market, Raising US Pump Prices",https://finance.yahoo.com/news/trump-tariffs-threaten-roil-oil-225638646.html,Bloomberg
2025-02-04 17:22:00,Top US Refiner Is Ready to Switch to Domestic Crude on Tariffs,https://finance.yahoo.com/news/top-us-refiner-ready-switch-222239813.html,Bloomberg
